what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168243011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168245206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168271806
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410168271817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168277613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168279689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168294646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168296009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168338861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168339967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410168347364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168348823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168350170
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410168351430
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410168383627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410168399179
